date,name,age,comments
2012-7-31,"Sydney Knowles,",90,British frogman.
2012-7-31,"Rudolf Kreitlein,",92,German football referee (1966 FIFA World Cup).
2012-7-31,"Curt Levine,",64,American politician and attorney.
2012-7-31,"Tess Mallos,",79,Australian cookbook author.
2012-7-31,"Abdi Jeylani Malaq Marshale, c.",43,"Somali journalist and comedian, shot."
2012-7-31,"Mutsuko Miki,",95,"Japanese activist, widow of former Prime Minister Takeo Miki, colon cancer."
2012-7-31,"Lucio Quarantotto,",55,"Italian songwriter and composer (""Con te partirò""), suicide by defenestration."
2012-7-31,"Alfredo Ramos,",87,Brazilian footballer and coach.
2012-7-31,"Ardalion Rastov,",86,Russian engineer and military designer.
2012-7-31,"Stefan Siczek,",74,"Polish Roman Catholic prelate, Auxiliary Bishop of Radom (since 1992)."
2012-7-31,"Tony Sly,",41,American punk rock singer and guitarist (No Use for a Name).
2012-7-31,"Gore Vidal,",86,"American playwright, novelist (Myra Breckinridge), political commentator and actor (Gattaca), pneumonia."
2013-2-1,"Rudolf Dašek,",79,Czech guitarist.
2013-2-1,"Helene Hale,",94,"American politician, Member of the Hawaii House of Representatives (2000–2006)."
2013-2-1,"Rocky Harris,",80,Australian cricket umpire.
2013-2-1,"Sir Paul Holmes,",62,"New Zealand broadcaster, prostate cancer and heart problems."
2013-2-1,"Ed Koch,",88,"American politician, U.S. Representative from New York (1969–1977), Mayor of New York City (1978–1989), television judge (The People's Court), heart failure."
2013-2-1,"Shanu Lahiri,",85,Indian painter.
2013-2-1,"Louis Luyt,",80,South African rugby union administrator and politician.
2013-2-1,"Tony Palomo,",81,"American Guamanian politician, historian and journalist."
2013-2-1,"Robin Sachs,",61,"English actor (Buffy the Vampire Slayer, Galaxy Quest, Babylon 5), heart attack."
2013-2-1,"Dag Schjelderup-Ebbe,",86,Norwegian musicologist and composer.
2013-2-1,"Cecil Womack,",65,American musician and singer.
2013-2-1,"Vladimir Yengibaryan,",80,"Armenian light welterweight boxer, Olympic gold medallist (1956) for the Soviet Union."
2013-2-2,"Arlene Ackerman,",66,"American educator and public schools superintendent, pancreatic cancer."
2013-2-2,"Michael D. Cohen,",67,American academic.
2013-2-2,"Edith Houghton,",100,"American baseball player and scout, first female scout in Major League Baseball."
2013-2-2,"Abraham Iyambo,",52,"Namibian politician, Minister of the Fisheries and Marine Resources (1997–2010); Minister of Education (since 2010)."
2013-2-2,"John Kerr,",81,American actor (The Streets of San Francisco).
2013-2-2,"Chris Kyle,",38,"American author and Navy SEAL sniper, most lethal in U.S. military history, shooting."
2013-2-2,"Sirajul Haq Memon,",79,"Pakistani author, journalist and scholar, cardiac arrest."
2013-2-2,"Necdet Menzir,",68,"Turkish bureaucrat and politician, Minister of Transport (1997–1998), respiratory failure."
2013-2-2,"Lino Oviedo,",69,"Paraguayan politician and general, 2008; 2013 presidential candidate; leader of the National Union of Ethical Citizens, helicopter crash."
2013-2-2,"Pepper Paire,",88,"American AAGPBL baseball player, inspiration for A League of Their Own."
2013-2-2,"Jack Singer,",95,Canadian businessman and philanthropist.
2013-2-2,"Walt Sweeney,",71,"American football player (San Diego Chargers), pancreatic cancer."
2013-2-2,"Kenneth W. Thompson,",91,American academic.
2013-2-2,"Guy F. Tozzoli,",90,"American architect, lead designer of the World Trade Center."
2013-2-3,"Wolfgang Abraham,",71,German footballer.
2013-2-3,"Cardiss Collins,",81,"American politician, member of the U.S. House of Representatives from Illinois (1973–1997)."
2013-2-3,"John Michael D'Arcy,",80,"American Roman Catholic prelate, Bishop of Fort Wayne-South Bend (1985–2009), lung and brain cancer."
2013-2-3,"Steve Demeter,",78,"American baseball player (Detroit Tigers, Cleveland Indians), heart disease."
2013-2-3,"Deng Wei,",53,Chinese photographer.
2013-2-3,"Matija Duh,",23,"Slovenian speedway rider, head injuries."
2013-2-3,"Joseph Egerega,",72,"Nigerian Roman Catholic prelate, Apostolic Vicar of Bomadi (1997–2009)."
2013-2-3,"Oscar Feltsman,",91,Russian composer.
2013-2-3,"Peter Gilmore,",81,"British actor (The Onedin Line, Carry On, Doctor Who)."
2013-2-3,"Ragnar Heurlin,",84,Swedish Olympic sprint canoer.
2013-2-3,"Ichikawa Danjūrō XII,",66,"Japanese Kabuki actor, pneumonia."
2013-2-3,"Arpad Miklos,",45,"Hungarian model and porn actor, suicide."
2013-2-3,"James Muri,",93,American World War II pilot.
2013-2-3,"David Oates,",50,British sports commentator (BBC Sport).
2013-2-3,"Zlatko Papec,",79,Croatian footballer.
2013-2-3,"Ignace Baguibassa Sambar-Talkena,",77,"Togolese Roman Catholic prelate, Bishop of Kara (1996–2009)."
2013-2-3,"Mike Schwartz,",63,American pro-life activist.
2013-2-3,"Robert Anthony Welch,",65,"Irish author and academic, cancer."
2013-2-3,"Jam Mohammad Yousaf,",58,"Pakistani politician, Chief Minister of Balochistan (2002–2007), cardiac arrest."
2013-2-4,"Dirk Ballendorf,",73,American-born Guamanian historian.
2013-2-4,"Donald Byrd,",80,American jazz trumpeter.
2013-2-4,"Margaret Frazer,",66,"American historical novelist, breast cancer."
2013-2-4,"Joe Gardner,",68,"American politician, member of the Mississippi House of Representatives (since 2007)."
2013-2-4,"Richard E. Geis,",85,American science fiction writer.
2013-2-4,"Pat Halcox,",82,British jazz trumpeter.
2013-2-4,"John Baptist Liu Jingshan,",99,"Chinese Roman Catholic prelate, Bishop of Ningxia (1984–2009)."
2013-2-4,"Achilla Orru,",53,Ugandan musician.
2013-2-4,"Theresia van der Pant,",88,Dutch sculptor (Equestrian statue of Queen Wilhelmina).
2013-2-4,"Vernon Robert Pearson,",89,"American jurist, Washington Supreme Court Chief Justice (1981–1989), hip surgery complications."
2013-2-4,"John M. Peters,",86,"American politician, member of the Iowa House of Representatives (1953–1955)."
2013-2-4,"Reg Presley,",71,"British singer (The Troggs) and songwriter (""Love Is All Around""), lung cancer."
2013-2-4,"Mohammad Ali Shah,",66,"Pakistani surgeon and politician, Sindh Minister of Sports, heart attack."
2013-2-4,"Essie Mae Washington-Williams,",87,American schoolteacher.
2013-2-5,"Antonino Dos Santos Baptista,",79,Portuguese cyclist. [2]
2013-2-5,"Nel Büch,",81,Dutch Olympic sprinter (1952).
2013-2-5,"Stuart Freeborn,",98,"English make-up artist (Star Wars, 2001: A Space Odyssey, Superman)."
2013-2-5,"Reinaldo Gargano,",78,"Uruguayan politician, Senator (1985–2005, 2008–2010), Minister of Foreign Affairs (2008–2010), heart failure."
2013-2-5,"Gerry Hambling,",86,"English film editor (Pink Floyd – The Wall, Midnight Express, In the Name of the Father)."
2013-2-5,"Egil Hovland,",88,Norwegian composer.
2013-2-5,"Charles Longbottom,",82,"British politician, MP for York (1959–1966)."
2013-2-5,"Tom McGuigan,",91,"New Zealand politician, MP for Lyttelton (1969–1975)."
2013-2-5,"Marshall Miles,",86,"American bridge player and author, complications from a heart attack."
2013-2-5,"Leda Mileva,",93,"Bulgarian writer, translator and diplomat."
2013-2-5,"Bazy Tankersley,",91,American newspaper publisher and horse breeder.
2013-2-5,"Paul Tanner,",95,"American trombonist, last surviving member of the Glenn Miller Orchestra, complications from pneumonia."
2013-2-5,"Shelby Whitfield,",77,American sports announcer and author.
2013-2-5,"Klaus Wyrtki,",87,American oceanographer.
2013-2-5,"Derek Yalden,",72,British zoologist.
2013-2-6,"Ronnie Allen,",74,American pool player.
2013-2-6,"Chokri Belaid,",48,"Tunisian politician, assassination by shooting."
2013-2-6,"Menachem Elon,",89,"Israeli jurist, justice on the Supreme Court (1977–1993)."
2013-2-6,"Joseph Madec,",89,"French Roman Catholic prelate, Bishop of Fréjus-Toulon (1983–2000)."
2013-2-6,"Alden Mason,",93,American artist.
2013-2-6,"Ira Rubin,",82,American professional bridge player.
2013-2-6,"Frank Stirrup,",88,English rugby league player. (death announced on this date)
2013-2-6,"Yahya Sulong,",84,Malaysian comedian and actor.
2013-2-6,"Betty Twarog,",85,American biochemist.
2013-2-6,"Douglas Warren,",93,"Australian Roman Catholic prelate, Bishop of Wilcannia-Forbes (1967–1994)."
2013-2-7,"William Anthony Hughes,",91,"American Roman Catholic prelate, Bishop of Covington (1979–1995)."
2013-2-7,"Nic Knudtzon,",90,Norwegian telecommunications engineer.
2013-2-7,"Howard Lassoff,",57,American and Israeli basketball player (Maccabi Tel Aviv).
2013-2-7,"John Livermore,",94,American geologist.
2013-2-7,"Niki Marangou,",65,"Cypriot writer and painter, traffic collision."
2013-2-7,"Amedeus Msarikie,",81,"Tanzanian Roman Catholic prelate, Bishop of Moshi (1986–2007)."
2013-2-7,"Aki Orr,",81,German–born Israeli politician and writer.
2013-2-7,"Krsto Papić,",79,Croatian screenwriter and film director (My Uncle's Legacy).
2013-2-7,"Peter Steen,",77,Danish actor.
2013-2-7,"Elvi Svendsen,",93,Danish Olympic swimmer.
2013-2-8,"Elizabeth Alley,",58,"American actress (Sunset Beach), brain aneurysm."
2013-2-8,"Sam Boaz,",95,"American politician, member of Tennessee House of Representatives (1963–1967)."
2013-2-8,"Ralph Braun,",72,"American businessman, founder and CEO of Braun Corporation."
2013-2-8,"Chris Brinker,",42,"American producer (The Boondock Saints) and director, aortic aneurysm."
2013-2-8,"Giovanni Cheli,",94,"Italian Roman Catholic cardinal, Permanent Observer of the Holy See to the United Nations (1973–1986), natural causes."
2013-2-8,"Claude Covassi,",42,"Swiss criminal and spy, drug overdose."
2013-2-8,"James DePreist,",76,"American conductor, complications from heart attack."
2013-2-8,"Herbert C. Dessauer,",91,American biochemist.
2013-2-8,"Maureen Dragone,",93,American journalist and author.
2013-2-8,"Jan Ellis,",71,"South African rugby player, cancer."
2013-2-8,"Ron Hansell,",82,English footballer
2013-2-8,"Kjell Hjertsson,",90,Swedish footballer.
2013-2-8,"Marjorie Housepian Dobkin,",90,American academic and author.
2013-2-8,"Patricia Hughes,",90,British radio announcer.
2013-2-8,"Lyle Lahey,",81,American political cartoonist.
2013-2-8,"Ian Lister,",66,"Scottish footballer (Aberdeen, Dunfermline Athletic)."
2013-2-8,"Joseph Ma Xue-sheng,",89,"Chinese Roman Catholic prelate, Bishop of Zhoucun (since 1997)."
2013-2-8,"Mervyn McCord,",83,British army officer.
2013-2-8,"Jack Dale Mengenen,",91,Australian indigenous artist.
2013-2-8,"John Morris,",76,"Australian politician, Senator for New South Wales (1985–1990)."
2013-2-8,"Knut Nesbø,",51,"Norwegian footballer (Molde, Lyn, Stabæk), guitarist (Di Derre) and sports reporter, cancer."
2013-2-8,"Renato Olivieri,",87,Italian giallo novelist.
2013-2-8,"Rushdi Said,",92,Egyptian geologist.
2013-2-8,"Dieter Schütte,",89,German publisher (M. DuMont Schauberg).
2013-2-8,"Nevin S. Scrimshaw,",95,American nutritionist.
2013-2-8,"Yodtong Senanan,",75,Thai Muay Thai master and trainer.
2013-2-8,"Alan Sharp,",79,"Scottish screenwriter (Rob Roy, Night Moves)."
2013-2-8,"Bill Smith,",88,American Olympic swimmer.
2013-2-8,"Jim Sweeney,",83,American football coach (Fresno State).
2013-2-8,"Elvie Villasanta,",85,"Filipino comedian (Mommy Elvie's Problematic Show), breast cancer."
2013-2-9,"Richard Artschwager,",89,"American painter, sculptor and illustrator, stroke."
2013-2-9,"Robert Ashton,",88,British historian.
2013-2-9,"Mike Banks,",90,British mountaineer and Royal Marines officer.
2013-2-9,"Bremer Ehrler,",98,"American politician, Secretary of State of Kentucky (1988–1992)."
2013-2-9,"Keiko Fukuda,",99,Japanese-born American martial artist.
2013-2-9,"Afzal Guru,",43,"Indian Islamist terrorist (2001 Indian Parliament attack), execution by hanging."
2013-2-9,"William Archibald Irwin,",92,Canadian Olympic skier.
2013-2-9,"Miles J. Jones,",60,American forensic pathologist.
2013-2-9,"Colin Laverty,",75,Australian doctor and art collector.
2013-2-9,"Mark Linz,",77,German publisher.
2013-2-9,"Leonardo Polo,",87,Spanish philosopher.
2013-2-9,"Phil Remington,",92,American motorsports engineer.
2013-2-9,"Jimmy Smyth,",82,"Irish hurler (Clare, 1948–1967)."
2013-2-9,"Richard Twiss,",58,American educator and author.
2013-2-10,"Cornelis Bas,",85,Dutch mycologist.
2013-2-10,"Sara Braverman,",95,"Romanian-born Israeli Jewish Parachutists of Mandate Palestine member, co-founder of the IDF Women's Corps."
2013-2-10,"Marianne Brenton,",79,"American politician, member of the Massachusetts House of Representatives (1992–1998)."
2013-2-10,"Pery Burge,",57,English artist.
2013-2-10,"Norman Crowder,",86,"English priest, Archdeacon of Portsmouth (1985–1993)."
2013-2-10,"Frank Farrelly,",81,American psychologist.
2013-2-10,"Baron Fielakepa,",51,Tongan government minister.
2013-2-10,"Sir John Gilmour, 4th Baronet,",68,British soldier and aristocrat.
2013-2-10,"David Hartman,",81,American-born Israeli rabbi and philosopher.
2013-2-10,"Krzysztof Michalski,",64,Polish philosopher.
2013-2-10,"Bill Roost,",88,English footballer (Bristol Rovers).
2013-2-10,"Thierry Rupert,",35,"French basketball player, complications of a heart attack."
2013-2-10,"Jake Thies,",86,American baseball player (Pittsburgh Pirates).
2013-2-10,"Eugenio Trías Sagnier,",70,Spanish philosopher.
2013-2-10,"Ikuzo Sakurai,",68,Japanese politician.
2013-2-10,"Petro Vlahos,",96,American visual effects inventor and designer.
2013-2-10,"Zhuang Zedong,",72,"Chinese table tennis player, involved in ping-pong diplomacy."
2013-2-11,"Tom Aspell,",62,"New Zealand-born American foreign correspondent (NBC News), lung cancer."
2013-2-11,"Jim Boatwright,",61,"American basketball player (Maccabi Tel Aviv), liver cancer."
2013-2-11,"Oswaldo Brenes Álvarez,",70,"Costa Rican Roman Catholic prelate, Bishop of Ciudad Quesada (2008–2012)."
2013-2-11,"Esther Buckley,",64,"American educator, member of the United States Commission on Civil Rights (1983–1992), traffic collision."
2013-2-11,"Wayne Chernecki,",63,"Canadian ice hockey player and businessman, lung cancer."
2013-2-11,"Mark Dalby,",75,"British prelate, Archdeacon of Rochdale (1991–2000)."
2013-2-11,"Kelefa Diallo,",53,"Guinean general, Army chief of staff, plane crash."
2013-2-11,"Kevin Gray,",54,"American musical theatre actor (The Phantom of the Opera, The King and I), heart attack."
2013-2-11,"Yasuko Hatoyama,",90,"Japanese political financier, MODS."
2013-2-11,"Richard Hill, 7th Baron Sandys,",81,British peer and landowner.
2013-2-11,"Rick Huxley,",72,English musician (The Dave Clark Five).
2013-2-11,"Vi Lloyd,",89,"Australian politician, member of the New South Wales Legislative Council (1973–1981)."
2013-2-11,"Teodor Lucuță,",57,"Romanian footballer (Dinamo București), stroke and heart failure."
2013-2-11,"William D. Metz,",98,American historian.
2013-2-11,"Kevin Peek,",66,"Australian musician (Sky), melanoma."
2013-2-11,"Erik Quistgaard,",91,"Danish engineer, director general of the European Space Agency (1980–1984)."
2013-2-11,"Brooke E. Sheldon,",81,American librarian.
2013-2-11,"Zoe Țapu,",78,Romanian agronomist.
2013-2-11,"Chrysler Thomas,",78,"Grenadian politician, MP and Minister of Agriculture (1973–1979)."
2013-2-11,"Rem Viakhirev,",78,"Russian businessman, Chairman of Gazprom (1992–2001)."
2013-2-11,"Pavlo Vigderhaus,",87,Ukrainian architect.
2013-2-11,"Matthew White,",55,"American basketball player (University of Pennsylvania), stabbing."
2013-2-11,"Alfred Zijai,",52,Albanian footballer (Flamurtari Vlorë).
2013-2-12,"Sattam bin Abdulaziz Al Saud,",72,"Saudi royal, Governor of Riyadh Province (since 2011)."
2013-2-12,"Bill Bell,",81,"English businessman, Chairman of Port Vale F.C. (1987–2002)."
2013-2-12,"Marion Bryden,",94,"Canadian politician, MPP of the Legislative Assembly of Ontario for Beaches—Woodbine (1975–1990)."
2013-2-12,"Barnaby Conrad,",90,"American author, heart failure."
2013-2-12,"Mal Couch,",74,American theologian.
2013-2-12,"Christopher Dorner,",33,"American murderer, suicide by gunshot."
2013-2-12,"Bobby Gore,",76,American gang leader and activist.
2013-2-12,"Brian Langford,",77,English cricketer (Somerset).
2013-2-12,"Jimmy Mulroy,",72,"Irish Gaelic football player and manager, member of the Seanad Éireann (1987–1989)."
2013-2-12,"Richard Orton,",72,British composer and academic.
